"path","bytes","sha256"
"coursework/year-1/semester-2/mastercam/Tutorial FIles/Mastercam 2022 Mill 2D Advanced PC Files/MPMaster_2022/MPMASTER.pst","211923","44addbd33177fcd408d3d87225c560ab599f9c705e0bc33b6f4bcc8a34f6a9fb"
"coursework/year-1/semester-2/mastercam/Tutorial FIles/Mastercam 2022 Mill 2D Advanced PC Files/MPMaster_2022/MPMASTER_HORIZONTAL.mcam-mmd","86324","b0b50e16c8cefce3f385c0dfcbebc06a9b5bf5db36325e5a3871c4f070d4d7b8"
"coursework/year-1/semester-2/mastercam/Tutorial FIles/Mastercam 2022 Mill 2D Advanced PC Files/MPMaster_2022/MPMASTER_VERTICAL.mcam-mmd","89351","e41227d5d6cee55097243cffba2f5858bc8842891501efd32603ec8c12d07d37"
"coursework/year-1/semester-2/mastercam/Tutorial FIles/Mastercam 2022 Mill 2D Advanced PC Files/Multiple Surface_Machining.mcam","378827","f7963048db441b8adebfc9d74e2d614611c787732a23e03abbe9903673807f8f"
"coursework/year-1/semester-2/mastercam/Tutorial FIles/Mastercam 2022 Mill 2D Advanced PC Files/OptiRough EXERCISE-1.mcam","351093","8fec3806cae4defdac54a3948fe1b3ad155005f595d1312f2b99b300fbc4fe0b"
"coursework/year-1/semester-2/mastercam/Tutorial FIles/Mastercam 2022 Mill 2D Advanced PC Files/OPTIROUGH EXERCISE-2.mcam","627916","614f59075b63288d222ae528f6679a5559c7946cc592fbfa0cd788ed5ba7719f"
"coursework/year-1/semester-2/mastercam/Tutorial FIles/Mastercam 2022 Mill 2D Advanced PC Files/OptiRough_AutomaticRegions.mcam","673045","d10006b5582150c1e03bf15f2abd86065d83634c8bc3ed750830b2c7ccdb7b9e"
"coursework/year-1/semester-2/mastercam/Tutorial FIles/Mastercam 2022 Mill 2D Advanced PC Files/Planes.stp","484958","d4a914d39baefdaa7ceae531792bbf11625d7da045913b23e239ade6eef7393d"
"coursework/year-1/semester-2/mastercam/Tutorial FIles/Mastercam 2022 Mill 2D Advanced PC Files/Planes_Exercise.stp","169077","af2c1818a8f76606d8f2a268b41dc3124943394d955c3e1a0c2002a9961d0bed"
"coursework/year-1/semester-2/mastercam/Tutorial FIles/Mastercam 2022 Mill 2D Advanced PC Files/Single  Surface_Machining.mcam","297623","a78be86ee0c04b77cd41ee3e0572d3dac754a3f9b8b2b03e10ad65cafdd25987"
"coursework/year-1/semester-2/mastercam/Tutorial FIles/Mastercam 2022 Mill 2D Advanced PC Files/Solid Model Prep Exercise.mcam","492802","9544e1a73eff53809e307fcb9ab7ed63332fdd78285525a9ffa04e1f5c5a7885"
"coursework/year-1/semester-2/mastercam/Tutorial FIles/Mastercam 2022 Mill 2D Advanced PC Files/Solid Model Prep.mcam","382408","c843e26b7ebe73565601722fd47e4695ac59e2ca0d58b16adb2e835a7b6132ff"
"coursework/year-1/semester-2/mastercam/Tutorial FIles/Mastercam 2022 Mill 2D Advanced PC Files/Toolpath Export.mcam","3288396","e3de74a97780c8cab5d0c0df85515676d9e2c15ed9f1122af0b6c1becdb1e170"
"coursework/year-1/semester-2/mastercam/Tutorial FIles/Mastercam 2022 Mill 2D Advanced PC Files/Toolpath Import.mcam","668136","9c279e30b5ee15b3a8e7f391c197eb59585a5a3251fa622bf1f7b2a534e22014"
"coursework/year-1/semester-2/mastercam/Tutorial FIles/Mastercam 2022 Mill 2D Advanced PC Files/Toolpath Manager.mcam","2910495","b13fe5cdc90bb0980950bf85dd23d8b4181b44834eb34a2a4683b4a3dab21846"
"coursework/year-1/semester-2/mastercam/Tutorial FIles/Mastercam 2022 Mill 2D Advanced PC Files/TOOLPATH NESTING .mcam","766808","addb294e0544a26cc5b48b40a8d87abb9c509c9e326e877626d8c7de58c843e6"
"coursework/year-1/semester-2/mastercam/Tutorial FIles/Mastercam 2022 Mill 2D Advanced PC Files/Vise.mcam","4041179","77b9d2a08ffbe265f72800f866e1e25ce01ba995503d436119b5e5a5b9611cc2"
"coursework/year-1/semester-2/mastercam/Tutorial FIles/Mastercam 2022 Mill 2D Advanced PC Files/WCS_Review.mcam","562133","1bb0d6153b1fcba70f3cd685589ff3c1ffe61e8d62d20cc56b1e25fc402b680d"
"coursework/year-1/semester-2/mastercam/Tutorial FIles/Mastercam 2022 Mill 2D PC Files/2D Part1.DWG","25077","7de9abf5de2db558e68b0b4e2696acecbc5b65f0ab946abce5bb7046c0878a1e"
"coursework/year-1/semester-2/mastercam/Tutorial FIles/Mastercam 2022 Mill 2D PC Files/2D Part2.dwg","26317","0a33dc1967eb63748bb72d00a1ae3ae85bbed935eb8960a5f29745f87b11a363"
"coursework/year-1/semester-2/mastercam/Tutorial FIles/Mastercam 2022 Mill 2D PC Files/2DHST EXERCISE-1.x_t","22814","3fb3ff426b0d2c2769c25c4f50b55067287df6ca6121c9f9387c7085fbf66c13"
"coursework/year-1/semester-2/mastercam/Tutorial FIles/Mastercam 2022 Mill 2D PC Files/2DHST EXERCISE-2.x_t","11943","127e27814127a8bec0fb81394beb32bc58352a0d0ff1422ec53ee6b09df5e237"
"coursework/year-1/semester-2/mastercam/Tutorial FIles/Mastercam 2022 Mill 2D PC Files/2DHST EXERCISE-3.x_t","79601","1d036212a01f4a1c20eb759a0c6b4e342b8a208066185a0324fe39f85b613da6"
"coursework/year-1/semester-2/mastercam/Tutorial FIles/Mastercam 2022 Mill 2D PC Files/2DHST.x_t","62462","f039872f6ac2a1fceb0d9fe6952e5f6972e5d230f410e4902dea0ec018bf73cd"
"coursework/year-1/semester-2/mastercam/Tutorial FIles/Mastercam 2022 Mill 2D PC Files/2DHST_VISE.mcam","4041691","df496085927872df19e1e8e99a3852d06310e614a3a6791be92d8680e08f4ed6"
"coursework/year-1/semester-2/mastercam/Tutorial FIles/Mastercam 2022 Mill 2D PC Files/Advanced Pocket Exercise 1.SLDPRT","485888","6bcc38844e3f737b2aa38f81ad0beb0944d4ecee4ff9ea5fc3d6c3cb442510aa"
"coursework/year-1/semester-2/mastercam/Tutorial FIles/Mastercam 2022 Mill 2D PC Files/Advanced Pocket Exercise 2.SLDPRT","274432","3f617f218755d3155948d08bf2cb750b5fbdf0171263d3bd147420948bdf3542"
"coursework/year-1/semester-2/mastercam/Tutorial FIles/Mastercam 2022 Mill 2D PC Files/Advanced Pocket Exercise 3.SLDPRT","513536","622de23bcc4947f18c0b2c3f83b6283ff1626ca4565c71956bdb21e6bfdaffdd"
"coursework/year-1/semester-2/mastercam/Tutorial FIles/Mastercam 2022 Mill 2D PC Files/Advanced Pocket.mcam","4435581","724f2a7fc78e6fc9e2c6ece8c46c65820c346cedf3ad7188c2f8a2f7489036cf"
"coursework/year-1/semester-2/mastercam/Tutorial FIles/Mastercam 2022 Mill 2D PC Files/Advanced Pocket.SLDPRT","73191","90eb85e0f774810a7f28b47c6b3fa49583738d5d46c2143c3d1a8fe693b4d176"
"coursework/year-1/semester-2/mastercam/Tutorial FIles/Mastercam 2022 Mill 2D PC Files/ANALYZE .mcam","409002","7a2328dfad5a17a60283ef4132d70ad02866130aa7e82e516e2f0334005bd9d7"
"coursework/year-1/semester-2/mastercam/Tutorial FIles/Mastercam 2022 Mill 2D PC Files/ANALYZE CHAIN.mcam","312807","2b0b93a718279d52cc153c27aff146dd9a41d322d6d9bc798613222fc662954e"
"coursework/year-1/semester-2/mastercam/Tutorial FIles/Mastercam 2022 Mill 2D PC Files/ATTRIBUTES.mcam","311905","2f3b3509c6839d8ce0964c6438ea32f6425a47970b9a6c651b619a027d7d493e"
"coursework/year-1/semester-2/mastercam/Tutorial FIles/Mastercam 2022 Mill 2D PC Files/autochaining.mcam","1597472","6261fe6e2ef240423a901ad74086d7bf815c108df27ca4935db8633aff83f516"
"coursework/year-1/semester-2/mastercam/Tutorial FIles/Mastercam 2022 Mill 2D PC Files/Blend_ChamferDrill.mcam","406221","0791ce6048f8fed98887b83e177e07c10ccfbc3e339463d1482e42590549f487"
"coursework/year-1/semester-2/mastercam/Tutorial FIles/Mastercam 2022 Mill 2D PC Files/BREAK.mcam","324179","1f827a4af5f1e4027997cf22739961cfda68046b65a2708ea2d5e916ca0f486f"
"coursework/year-1/semester-2/mastercam/Tutorial FIles/Mastercam 2022 Mill 2D PC Files/CHAINING.mcam","675967","08a926c27536b347f6429efd633ffb65034428b8e13ef7cec4394f1e8b20211e"
"coursework/year-1/semester-2/mastercam/Tutorial FIles/Mastercam 2022 Mill 2D PC Files/Chamfer Drill.mcam","3781442","fe7926dfb843951cd67b516981057f16f39c0bde2d6334ab6671fd18e2fb5a04"
"coursework/year-1/semester-2/mastercam/Tutorial FIles/Mastercam 2022 Mill 2D PC Files/CHAMFER.mcam","324053","f63067d03246530680631882c3ae0c1219e821d11065696346cc305e8360134f"
"coursework/year-1/semester-2/mastercam/Tutorial FIles/Mastercam 2022 Mill 2D PC Files/CREATE_ARC.mcam","343037","edf9853550b28735ecc6eb548d204c3c14ce8123fd203897505009f5f350c01b"
"coursework/year-1/semester-2/mastercam/Tutorial FIles/Mastercam 2022 Mill 2D PC Files/CREATE_ARC_TANGENT.mcam","319192","c83171bbc57ef7ade83e78636e697c98b09e2ea78b33ca2b4c69e429c103c35f"
"coursework/year-1/semester-2/mastercam/Tutorial FIles/Mastercam 2022 Mill 2D PC Files/CREATE_LINE_TANGENT.mcam","328104","037b1c23526ab59896eb602b379b39556f6a986a4b3745a1ddc0df44aee3bc3d"
"coursework/year-1/semester-2/mastercam/Tutorial FIles/Mastercam 2022 Mill 2D PC Files/CREATE_LINES.mcam","346545","29eb0c9ca2ca1e98e78b5f0b458e5da11450f33e2a1a83b194f0af5ab2a69477"
"coursework/year-1/semester-2/mastercam/Tutorial FIles/Mastercam 2022 Mill 2D PC Files/CREATE_POINT_POS.mcam","334510","8c0627ec48b1249e93bf51f1d2a264c09ba69bcfe849153f5c7bc5841a61d5a2"
"coursework/year-1/semester-2/mastercam/Tutorial FIles/Mastercam 2022 Mill 2D PC Files/CREATE_RECTANGLE.mcam","346502","a3c04c4de52d9d9b58a26c7ba6f5023c395935269aeb4e88f59ea8eb9edbd456"
"coursework/year-1/semester-2/mastercam/Tutorial FIles/Mastercam 2022 Mill 2D PC Files/DepthCuts.mcam","1102056","324eb31724a85370901a6acc7232c5623079ab2cea4b2d3a89d68b8c916d57b4"
"coursework/year-1/semester-2/mastercam/Tutorial FIles/Mastercam 2022 Mill 2D PC Files/Exercise1-Import.DWG","46226","8cd1eab45b353604adfaa5dc3421f72ea51bae1fc512a42951fc4d38030bfabb"
"coursework/year-1/semester-2/mastercam/Tutorial FIles/Mastercam 2022 Mill 2D PC Files/Exercise2-Import.DWG","28807","7245db257169669a103ba3023adc2074cca8dab1e60eaae6854acf92a143f3e3"
"coursework/year-1/semester-2/mastercam/Tutorial FIles/Mastercam 2022 Mill 2D PC Files/FBM DRILL EXERCISE-1.x_t","105401","ae493cf542adb23355d2a51333b6b194d65ec3235917a771365802a90b54f04e"
"coursework/year-1/semester-2/mastercam/Tutorial FIles/Mastercam 2022 Mill 2D PC Files/FBM DRILL EXERCISE-2.x_t","103413","d457a818291ecdd686964f3f6abaa45fa876f605a88f5e3763cacc0ab09fc56f"
"coursework/year-1/semester-2/mastercam/Tutorial FIles/Mastercam 2022 Mill 2D PC Files/FBM MILL EXERCISE-2.x_t","11943","127e27814127a8bec0fb81394beb32bc58352a0d0ff1422ec53ee6b09df5e237"
"coursework/year-1/semester-2/mastercam/Tutorial FIles/Mastercam 2022 Mill 2D PC Files/FBM MILL EXERCISE-3.mcam","627911","63bbfcf2570465100ca699de45a1f7acf340748ff2013a5c276ff94d71467677"
"coursework/year-1/semester-2/mastercam/Tutorial FIles/Mastercam 2022 Mill 2D PC Files/FBM MILL.mcam","673307","7bcf5114e36868b4b4496814b1651caef2bf7f17879690a90d23d40d073c9bd1"
"coursework/year-1/semester-2/mastercam/Tutorial FIles/Mastercam 2022 Mill 2D PC Files/FBM-Drill-1.x_t","46732","3cae68198b27bcef33e980f1e1423f8535c76debd042f4a490533453e6680e75"
"coursework/year-1/semester-2/mastercam/Tutorial FIles/Mastercam 2022 Mill 2D PC Files/FILLET.mcam","324403","550b286111b769549f89f78e3de8694d92893bc28feb6c7016ba0691db4af971"
"coursework/year-1/semester-2/mastercam/Tutorial FIles/Mastercam 2022 Mill 2D PC Files/GEOMETRY TOOLS PART1  - LAB 1.mcam","459763","19c715ac8e7972588f109f3360eeea13f9136a269bc87549eedc3b210ab4b745"
"coursework/year-1/semester-2/mastercam/Tutorial FIles/Mastercam 2022 Mill 2D PC Files/GEOMETRY TOOLS PART1 - LAB 2.mcam","453289","80dcf6e885e25b936574cd236aa7a93ab1d1fdafc014763ee888b64edf2dc589"
"coursework/year-1/semester-2/mastercam/Tutorial FIles/Mastercam 2022 Mill 2D PC Files/JOIN.mcam","449985","f273a5fab49de8849c44f032ff1fc38105b345bccba49a9768a3b99bdb52132f"
"coursework/year-1/semester-2/mastercam/Tutorial FIles/Mastercam 2022 Mill 2D PC Files/Leadinout.mcam","739929","7141b8e8bf0e71586f8eab82406e0d1604028dd24fbb41395727736b70a77a4f"
"coursework/year-1/semester-2/mastercam/Tutorial FIles/Mastercam 2022 Mill 2D PC Files/Linking.mcam","660053","67e4a50e6191176e9880a9adb519b81a9f7b65409e6bdcd0a209ad58e22ed90a"
"coursework/year-1/semester-2/mastercam/Tutorial FIles/Mastercam 2022 Mill 2D PC Files/Machine Group demo.mcam","412703","9894d1afb6f7e144f7657c577c150440d3baeb069d73476bdeca5a552f66c98e"
"coursework/year-1/semester-2/mastercam/Tutorial FIles/Mastercam 2022 Mill 2D PC Files/Manual Drill Exercise 1.SLDPRT","1100800","7d0ae4affe4d4271c57eaf087bf50f68fff20b6a26a1657552d0560ac105b6b2"
"coursework/year-1/semester-2/mastercam/Tutorial FIles/Mastercam 2022 Mill 2D PC Files/Manual Drill Exercise 2.SLDPRT","323072","f6fd5ef88938fc6a0f3dca51e76d21bc79a487da1e751317a479ffdc658cab37"
"coursework/year-1/semester-2/mastercam/Tutorial FIles/Mastercam 2022 Mill 2D PC Files/Manual Drill.SLDPRT","149763","964fa6e5c4c70e3c80304569739f6ff1ff5e5b7904a2c2bf967c29a646a794cc"
"coursework/year-1/semester-2/mastercam/Tutorial FIles/Mastercam 2022 Mill 2D PC Files/Manual Drill1.SLDPRT","116908","c553c289e4d4366e4196422f3a246fc8451c29735594db4ab6e91a0601629d3b"
"coursework/year-1/semester-2/mastercam/Tutorial FIles/Mastercam 2022 Mill 2D PC Files/MCAM INTERFACE.mcam","459886","a00ad42be888e9dca5eb39410e701fd630722b5e8f53cfea5b00566484a8cc93"
"coursework/year-1/semester-2/mastercam/Tutorial FIles/Mastercam 2022 Mill 2D PC Files/MIRROR.mcam","388552","3c02d5c8b693ff0c722ff0dd11407ab5a9d2e3982cf3fdedbe094af0a7f9222c"
"coursework/year-1/semester-2/mastercam/Tutorial FIles/Mastercam 2022 Mill 2D PC Files/MpMaster2022/MPMASTER.mcam-control","231364","33ed69975f6e2e8ca1995d265143a2ef6a610a24ed5873920a00d0ab3606cef3"
"coursework/year-1/semester-2/mastercam/Tutorial FIles/Mastercam 2022 Mill 2D PC Files/MpMaster2022/MPMASTER.pst","183008","7d7e642c0d9c6f900739053c3b6ae24778c6a9f40bf5627bb87ce9df1530bdf7"
"coursework/year-1/semester-2/mastercam/Tutorial FIles/Mastercam 2022 Mill 2D PC Files/MpMaster2022/MPMASTER_HORIZONTAL.mcam-mmd","86238","6c498c5200caaca9f6a9c94e73fb16e587acb727aa42e510a39ee2417917a019"
"coursework/year-1/semester-2/mastercam/Tutorial FIles/Mastercam 2022 Mill 2D PC Files/MpMaster2022/MPMASTER_VERTICAL.mcam-mmd","89273","df4df4e3c7b900928f20d2a20035ca3761eee8b637f806d7b1061bc68983dc21"
"coursework/year-1/semester-2/mastercam/Tutorial FIles/Mastercam 2022 Mill 2D PC Files/Multipasses.mcam","882703","bdf38c9457aae66ad5c2f99dd7bbfb0496957f4b5d3e3b7bd3ae828c17dc44e5"
"coursework/year-1/semester-2/mastercam/Tutorial FIles/Mastercam 2022 Mill 2D PC Files/Multipasses1.mcam","989597","507cceda9011980dcac20513fa069501f7abb590ba2d61f2e9b75eb36ad8dbeb"
"coursework/year-1/semester-2/mastercam/Tutorial FIles/Mastercam 2022 Mill 2D PC Files/Multiple-Settings Exercise 1.mcam","728579","a6cd4d7d44bb42fac17a2de79c0c38fbe3c124bc259beceac66e9ea0e4bafaaa"
"coursework/year-1/semester-2/mastercam/Tutorial FIles/Mastercam 2022 Mill 2D PC Files/Multiple-Settings Exercise 2.mcam","644941","11733fb68f0641141fc59d2b5cd574e21227c6f28a4ebc4925fb8e5f5b630ebe"
"coursework/year-1/semester-2/mastercam/Tutorial FIles/Mastercam 2022 Mill 2D PC Files/Multiple-Settings.mcam","577899","7ed0dc9213c516282b54e94c268cc4ca7e3bc1bf0e3a98aca0a6f65cbc256f40"
"coursework/year-1/semester-2/mastercam/Tutorial FIles/Mastercam 2022 Mill 2D PC Files/OFFSET.mcam","573285","649011874495f617c37fbb79ac5335fd93db686fd253715c72f19fc9e4bb618e"
"coursework/year-1/semester-2/mastercam/Tutorial FIles/Mastercam 2022 Mill 2D PC Files/Review_2DHST.mcam","1670288","fcbe6be5264443649e81dcb1d938384de5ee0445d00436379e8bc66ccdd405ed"
"coursework/year-1/semester-2/mastercam/Tutorial FIles/Mastercam 2022 Mill 2D PC Files/ROTATE.mcam","322829","75140da3734e9f403edaf649a4f4211e1925db10a492d9f0b872cde14c2c0225"
"coursework/year-1/semester-2/mastercam/Tutorial FIles/Mastercam 2022 Mill 2D PC Files/Soft_Jaw_Vise.mcam","4055242","280c9101b6f08a03e7d9f56c75451bc1a1668d0eb38780e30616598706ef8dbb"
"coursework/year-1/semester-2/mastercam/Tutorial FIles/Mastercam 2022 Mill 2D PC Files/Solid Revolved Exercise.mcam","457044","1f3ee0a9750a8cd7595a48fe3dcc6b28b6d258537e780955be6b503e5eeb7c89"
"coursework/year-1/semester-2/mastercam/Tutorial FIles/Mastercam 2022 Mill 2D PC Files/Solid Revolved Part.mcam","309494","0dc5530609dbe2063a4665ba8bf8f238ca5f97422badb71773336fac3c33f2a4"
"coursework/year-1/semester-2/mastercam/Tutorial FIles/Mastercam 2022 Mill 2D PC Files/SOLID_CHAMFER.mcam","520880","3d2a5bfbec45ff71a6f9c0577b8287e9bd86aef79c0c2f0735f865683dfa4917"
"coursework/year-1/semester-2/mastercam/Tutorial FIles/Mastercam 2022 Mill 2D PC Files/Solid_Fillet.mcam","671508","9411a22436697dad5437140d151c0d0d48066eba54439c3d4bc61470ce89a4e8"
"coursework/year-1/semester-2/mastercam/Tutorial FIles/Mastercam 2022 Mill 2D PC Files/TRANSLATE.mcam","338634","a32a88c198f4ff980b63be84eabaaa34ddd76fc9db898757b86a2a744c3e1046"
"coursework/year-1/semester-2/mastercam/Tutorial FIles/Mastercam 2022 Mill 2D PC Files/TRIM.mcam","324986","de79f90fe036966d0a78fbd2f450271c60926e3babea70109f33a0e2fa9bfd08"
"coursework/year-1/semester-2/mastercam/Tutorial FIles/Mastercam 2022 Mill 2D PC Files/Vise.mcam","4057073","3efabcf1d7cc8df61bb7c702b49ecdb4367eb448e44f4e3b67c9c21faaac1de0"
"coursework/year-1/semester-2/mastercam/Tutorial FIles/Mastercam 2022 Mill 3D PC Files/3D test.mcam","4227699","b55b4b5a871a3ce173c57e6596a2879f53d9e0b2a1ca09d3aba7ba02c63a7a5f"
"coursework/year-1/semester-2/mastercam/Tutorial FIles/Mastercam 2022 Mill 3D PC Files/CAD import/CHESS PIECE.SLDPRT","3399168","b6c87b35b31788efbc4579e2f7e439171b5c413e5528760c7274a7437acfd135"
"coursework/year-1/semester-2/mastercam/Tutorial FIles/Mastercam 2022 Mill 3D PC Files/CAD import/FUEL TANK.SLDPRT","612360","242cf72e0c705eff4ac25546c2774abaff7778a92087f64edb9a8a657e346759"
"coursework/year-1/semester-2/mastercam/Tutorial FIles/Mastercam 2022 Mill 3D PC Files/CAD import/IMPORT EXERCISE.STP","283197","cc025557522de7d3f2a6aa634cfb509c9e2349364473b006f5ff21d44cab2343"
"coursework/year-1/semester-2/mastercam/Tutorial FIles/Mastercam 2022 Mill 3D PC Files/Geometry training exercises/2 SURFACE BLEND.mcam","391702","528f3de58261065579a92c03fe33e70e073b9a9f634dd513e54ee2ecb6727757"
"coursework/year-1/semester-2/mastercam/Tutorial FIles/Mastercam 2022 Mill 3D PC Files/Geometry training exercises/3 SURFACE BLEND.mcam","393191","939ad8c80371940e7b0dd547481e1460902c261a397f29b5e1fafce7dd3e73e2"
"coursework/year-1/semester-2/mastercam/Tutorial FIles/Mastercam 2022 Mill 3D PC Files/Geometry training exercises/CPLANE ENTITY.mcam","312162","6c5fd1734878a56c4e589ce2b0204d440cbb9a074a9a82745ae821068ce9b673"
"coursework/year-1/semester-2/mastercam/Tutorial FIles/Mastercam 2022 Mill 3D PC Files/Geometry training exercises/CPLANE-NORMAL.mcam","311570","6e95211bd68c03df4f8abee28c619b316462fdf45707d60358df0c7076c3503e"
"coursework/year-1/semester-2/mastercam/Tutorial FIles/Mastercam 2022 Mill 3D PC Files/Geometry training exercises/CUBE.mcam","318979","42db558c5c57a769acdea3740bf9d282bd9792dc267c6bbf7d550babae24bb3d"
"coursework/year-1/semester-2/mastercam/Tutorial FIles/Mastercam 2022 Mill 3D PC Files/Geometry training exercises/CURVES.mcam","361314","6b1df91dffcf325178fa0d45bac4369f412840731651869fdb5d0355c8566acc"
"coursework/year-1/semester-2/mastercam/Tutorial FIles/Mastercam 2022 Mill 3D PC Files/Geometry training exercises/DRAFT_EXTRUDED.mcam","326212","69c528ec866150331fc0bed0032dafe3e189added1aa68a977581ae365ed8ec3"
"coursework/year-1/semester-2/mastercam/Tutorial FIles/Mastercam 2022 Mill 3D PC Files/Geometry training exercises/DYNAMIC PLANE.mcam","324976","bef274d2947f73b96e493d4fcc51f69e6449eb77a19f12595e785c2f38b49710"
"coursework/year-1/semester-2/mastercam/Tutorial FIles/Mastercam 2022 Mill 3D PC Files/Geometry training exercises/Edit Surface.mcam","6623100","89a024a352d998e69bbaf37acb238e80c2a66325a39caf81089bca99dd7170e0"
"coursework/year-1/semester-2/mastercam/Tutorial FIles/Mastercam 2022 Mill 3D PC Files/Geometry training exercises/FENCESURFACE.mcam","329942","c0e5aab0f34e72a0c48b28d6216819c9576a84363f3119462b0e22e6f97d7db8"
"coursework/year-1/semester-2/mastercam/Tutorial FIles/Mastercam 2022 Mill 3D PC Files/Geometry training exercises/FILLET_BLEND.mcam","346592","475c0ee3b82c87c8df6e598d2d5e163a2bc1f70610f64be734862829e32d3d45"
"coursework/year-1/semester-2/mastercam/Tutorial FIles/Mastercam 2022 Mill 3D PC Files/Geometry training exercises/HAIRDRYER.mcam","548133","6d3c89d0fedcaf77dfe377e03e618bc1b697729f7b2bd1ab4931a23ec401ac85"
"coursework/year-1/semester-2/mastercam/Tutorial FIles/Mastercam 2022 Mill 3D PC Files/Geometry training exercises/NETSURF1.mcam","307849","f785e737b41552ef410163aeea54a4afd72842ec9fda34cb644dd0cc710597ee"
"coursework/year-1/semester-2/mastercam/Tutorial FIles/Mastercam 2022 Mill 3D PC Files/Geometry training exercises/NETSURF3.mcam","312243","5707813a229d5a267336e2ae50aab102af55911e4af8993c2a7a369c76062c9b"
"coursework/year-1/semester-2/mastercam/Tutorial FIles/Mastercam 2022 Mill 3D PC Files/Geometry training exercises/NETSURF4.mcam","314503","f3ca71d6e932289f9af1b9fe2df901ac5b1804800821e6d9a18e3581267e2fba"
"coursework/year-1/semester-2/mastercam/Tutorial FIles/Mastercam 2022 Mill 3D PC Files/Geometry training exercises/NETSURF5.mcam","308067","3a4c5843253e9ae40ca51db627b7f0bed41d20b3b3b0a7f2a2a4469791e80cdd"
"coursework/year-1/semester-2/mastercam/Tutorial FIles/Mastercam 2022 Mill 3D PC Files/Geometry training exercises/Power surface _Cylinder Holes.mcam","433191","55a911b4beafab9a640a4272ab912f4fdfe8a53e6ab6f9f812e57738b669b987"
"coursework/year-1/semester-2/mastercam/Tutorial FIles/Mastercam 2022 Mill 3D PC Files/Geometry training exercises/Power Surface_1.mcam","315533","e2f1bd40d2569453910d4c995848989d26101fe01547d576c69dcaccf725d821"
"coursework/year-1/semester-2/mastercam/Tutorial FIles/Mastercam 2022 Mill 3D PC Files/Geometry training exercises/Power Surface_2.mcam","315433","af6d96b943fcbc664a416900958d726fad5d1e261625298ded7d04e4a9d1c2da"
"coursework/year-1/semester-2/mastercam/Tutorial FIles/Mastercam 2022 Mill 3D PC Files/Geometry training exercises/Power Surface_3.mcam","306983","10cb0eef72af4356fbc8de8545473277da812f0b3be6e6fc262f394a4d4976fd"
"coursework/year-1/semester-2/mastercam/Tutorial FIles/Mastercam 2022 Mill 3D PC Files/Geometry training exercises/Power Surface_4.mcam","376638","2e9e5fe520c45446c32372fc873984aef3c4d95b369805e7578a015158362ce3"
"coursework/year-1/semester-2/mastercam/Tutorial FIles/Mastercam 2022 Mill 3D PC Files/Geometry training exercises/Power Surface_5.mcam","325241","76a65ea14441e2bf70ba4232e0409c99ca8de01de52eac45fd622b5af4315da7"
"coursework/year-1/semester-2/mastercam/Tutorial FIles/Mastercam 2022 Mill 3D PC Files/Geometry training exercises/PowerSurface.mcam","488605","f3b277c3cad7e43dc82e800d9df81e5fda6bba8f755e255ec0418f09c694795e"
"coursework/year-1/semester-2/mastercam/Tutorial FIles/Mastercam 2022 Mill 3D PC Files/Geometry training exercises/PRIMITIVES.mcam","319943","e3655a8c281e6e8c41a198280fc282cecea70be6a60e1b4dc5848ade7580fe5d"
"coursework/year-1/semester-2/mastercam/Tutorial FIles/Mastercam 2022 Mill 3D PC Files/Geometry training exercises/RUL2.mcam","625880","af08e309862cb9a6dfe3a76d720a7be41c46de8f4c9623afea1020c12917bd7d"
"coursework/year-1/semester-2/mastercam/Tutorial FIles/Mastercam 2022 Mill 3D PC Files/Geometry training exercises/RULED-SYNC.mcam","328146","bbb057bf62670a801026ce8bde3216020887cb751edfb783eb5253f6d184c447"
"coursework/year-1/semester-2/mastercam/Tutorial FIles/Mastercam 2022 Mill 3D PC Files/Geometry training exercises/Solid Sweep.mcam","544422","1f097acf904dc65135543875f7ccb678626c35cdf5ef04d32a04dc37e7e96256"
"coursework/year-1/semester-2/mastercam/Tutorial FIles/Mastercam 2022 Mill 3D PC Files/Geometry training exercises/SURFACE_FILLET.mcam","352167","02ad5782a5cdfcdff64916b2d50782e0f79bef3b22663fb6031ec01acf082515"
"coursework/year-1/semester-2/mastercam/Tutorial FIles/Mastercam 2022 Mill 3D PC Files/Geometry training exercises/SURFACING_1.mcam","318055","565755b4debc0e0f383a9d3cdd74ffa9db59b91f7aebc2c9dd7cde1c59011304"
"coursework/year-1/semester-2/mastercam/Tutorial FIles/Mastercam 2022 Mill 3D PC Files/Geometry training exercises/SURFACING_11.mcam","336795","28f858997308c8e06cf51f220a253b56560e96378690697d0e03af55baa5ec38"
"coursework/year-1/semester-2/mastercam/Tutorial FIles/Mastercam 2022 Mill 3D PC Files/Geometry training exercises/SURFACING_12.mcam","404967","dccb245d8fca5a4cf8ccc935f57a55785a8fb715ea37a6a7271ccf67df94a3d2"
"coursework/year-1/semester-2/mastercam/Tutorial FIles/Mastercam 2022 Mill 3D PC Files/Geometry training exercises/SURFACING_2.mcam","334043","b0170df0a2c4daf1dd512c6785c7402ffa06b256293ca45b1ee60fbcfeefccc6"
"coursework/year-1/semester-2/mastercam/Tutorial FIles/Mastercam 2022 Mill 3D PC Files/Geometry training exercises/SURFACING_3.mcam","317547","5c3d7339c4ee10ae159f5674913ed36f6463889e6731adf5c08a22128dd42eb0"
